timestamp,close
2026-04-26 09:55:00,77999.99
2026-04-26 10:00:00,77967.97
2026-04-26 10:05:00,78031.11
2026-04-26 10:10:00,78040.14
2026-04-26 10:15:00,78028.52
2026-04-26 10:20:00,78024.29
2026-04-26 10:25:00,78008.05
2026-04-26 10:30:00,78010.43
2026-04-26 10:35:00,78006.96
2026-04-26 10:40:00,77992.34
2026-04-26 10:45:00,77982.75
2026-04-26 10:50:00,77979.88
2026-04-26 10:55:00,78002.43
2026-04-26 11:00:00,78029.39
2026-04-26 11:05:00,78054.42
2026-04-26 11:10:00,78048.58
2026-04-26 11:15:00,78045.69
2026-04-26 11:20:00,78111.58
2026-04-26 11:25:00,78139.55
2026-04-26 11:30:00,78099.77
2026-04-26 11:35:00,78077.42
2026-04-26 11:40:00,78077.42
2026-04-26 11:45:00,78086
2026-04-26 11:50:00,78101.43
2026-04-26 11:55:00,78101.44
2026-04-26 12:00:00,78059.91
2026-04-26 12:05:00,78047.32
2026-04-26 12:10:00,77981.87
2026-04-26 12:15:00,77984.99
2026-04-26 12:20:00,78000.64
2026-04-26 12:25:00,77976.6
2026-04-26 12:30:00,77972.64
2026-04-26 12:35:00,77987.4
2026-04-26 12:40:00,77950
2026-04-26 12:45:00,77832.76
2026-04-26 12:50:00,77840.01
2026-04-26 12:55:00,77833.08
2026-04-26 13:00:00,77841.07
2026-04-26 13:05:00,77898.23
2026-04-26 13:10:00,77905.13
2026-04-26 13:15:00,77895.41
2026-04-26 13:20:00,77852.43
2026-04-26 13:25:00,77874.43
2026-04-26 13:30:00,77957.87
2026-04-26 13:35:00,77978.46
2026-04-26 13:40:00,77989.74
2026-04-26 13:45:00,77945.2
2026-04-26 13:50:00,77959.48
2026-04-26 13:55:00,77977.79
2026-04-26 14:00:00,77925.7
2026-04-26 14:05:00,77944.01
2026-04-26 14:10:00,77958.74
2026-04-26 14:15:00,78015.47
2026-04-26 14:20:00,78056.4
2026-04-26 14:25:00,78065.97
2026-04-26 14:30:00,78067
2026-04-26 14:35:00,78076.58
2026-04-26 14:40:00,78047.92
2026-04-26 14:45:00,78020.01
2026-04-26 14:50:00,78144.41
2026-04-26 14:55:00,78095.66
2026-04-26 15:00:00,78099.89
2026-04-26 15:05:00,78091.52
2026-04-26 15:10:00,78088.18
2026-04-26 15:15:00,78114.29
2026-04-26 15:20:00,78000
2026-04-26 15:25:00,78099.98
2026-04-26 15:30:00,78035.28
2026-04-26 15:35:00,78072.29
2026-04-26 15:40:00,78046.31
2026-04-26 15:45:00,78018.28
2026-04-26 15:50:00,78047.85
2026-04-26 15:55:00,78049
2026-04-26 16:00:00,78040.99
2026-04-26 16:05:00,78045.12
2026-04-26 16:10:00,78020.4
2026-04-26 16:15:00,78037.27
2026-04-26 16:20:00,78047.2
2026-04-26 16:25:00,78050.07
2026-04-26 16:30:00,78076.2
2026-04-26 16:35:00,78042.01
2026-04-26 16:40:00,78000.18
2026-04-26 16:45:00,78032.8
2026-04-26 16:50:00,78032.82
2026-04-26 16:55:00,77919.43
2026-04-26 17:00:00,77959.36
2026-04-26 17:05:00,77997.13
2026-04-26 17:10:00,78012.58
2026-04-26 17:15:00,78015.78
2026-04-26 17:20:00,78009.17
2026-04-26 17:25:00,78016.85
2026-04-26 17:30:00,77980.54
2026-04-26 17:35:00,77978.91
2026-04-26 17:40:00,78020.07
2026-04-26 17:45:00,78024.95
2026-04-26 17:50:00,78022.39
2026-04-26 17:55:00,78018.57
2026-04-26 18:00:00,78003.47
2026-04-26 18:05:00,78079.95
2026-04-26 18:10:00,78093.29
2026-04-26 18:15:00,78200.78
2026-04-26 18:20:00,78215.34
2026-04-26 18:25:00,78177.33
2026-04-26 18:30:00,78139.41
2026-04-26 18:35:00,78163.27
2026-04-26 18:40:00,78216.29
2026-04-26 18:45:00,78238.17
2026-04-26 18:50:00,78259
2026-04-26 18:55:00,78283.96
2026-04-26 19:00:00,78209.58
2026-04-26 19:05:00,78296.56
2026-04-26 19:10:00,78389.21
2026-04-26 19:15:00,78389.44
2026-04-26 19:20:00,78206.94
2026-04-26 19:25:00,78194.78
2026-04-26 19:30:00,78145.54
2026-04-26 19:35:00,78094.55
2026-04-26 19:40:00,78181.24
2026-04-26 19:45:00,78227.61
2026-04-26 19:50:00,78264.01
2026-04-26 19:55:00,78221.16
2026-04-26 20:00:00,78247.56
2026-04-26 20:05:00,78258.86
2026-04-26 20:10:00,78190
2026-04-26 20:15:00,78173.86
2026-04-26 20:20:00,78203.58
2026-04-26 20:25:00,78231.16
2026-04-26 20:30:00,78346.82
2026-04-26 20:35:00,78263.17
2026-04-26 20:40:00,78292.05
2026-04-26 20:45:00,78282.66
2026-04-26 20:50:00,78253.84
2026-04-26 20:55:00,78194.22
2026-04-26 21:00:00,78273.19
2026-04-26 21:05:00,78253.81
2026-04-26 21:10:00,78233.75
2026-04-26 21:15:00,78252.3
2026-04-26 21:20:00,78252.3
2026-04-26 21:25:00,78192.11
2026-04-26 21:30:00,78039.36
2026-04-26 21:35:00,78041.69
2026-04-26 21:40:00,77989.34
2026-04-26 21:45:00,77952.13
2026-04-26 21:50:00,78534.97
2026-04-26 21:55:00,78417.41
2026-04-26 22:00:00,78402.97
2026-04-26 22:05:00,78536.24
2026-04-26 22:10:00,78569.52
2026-04-26 22:15:00,78741.37
2026-04-26 22:20:00,78666.45
2026-04-26 22:25:00,78524.36
2026-04-26 22:30:00,78055.72
2026-04-26 22:35:00,78170.66
2026-04-26 22:40:00,78281.52
2026-04-26 22:45:00,78404.89
2026-04-26 22:50:00,78360.85
2026-04-26 22:55:00,78313.52
2026-04-26 23:00:00,78322.58
2026-04-26 23:05:00,78318.62
2026-04-26 23:10:00,78360.83
2026-04-26 23:15:00,78287.23
2026-04-26 23:20:00,78394.31
2026-04-26 23:25:00,78154.16
2026-04-26 23:30:00,78347.38
2026-04-26 23:35:00,78449.49
2026-04-26 23:40:00,78608.09
2026-04-26 23:45:00,78764.63
2026-04-26 23:50:00,78658.42
2026-04-26 23:55:00,78657.55
2026-04-27 00:00:00,78803.12
2026-04-27 00:05:00,78717.23
2026-04-27 00:10:00,78582.59
2026-04-27 00:15:00,78615.64
2026-04-27 00:20:00,78550.04
2026-04-27 00:25:00,78485.44
2026-04-27 00:30:00,78491.2
2026-04-27 00:35:00,78672.72
2026-04-27 00:40:00,78813.85
2026-04-27 00:45:00,78816.68
2026-04-27 00:50:00,78962.66
2026-04-27 00:55:00,79308.6
2026-04-27 01:00:00,79360.31
2026-04-27 01:05:00,79133.93
2026-04-27 01:10:00,79127.83
2026-04-27 01:15:00,79014.95
2026-04-27 01:20:00,79027.33
2026-04-27 01:25:00,78908.39
2026-04-27 01:30:00,78864.7
2026-04-27 01:35:00,79062.32
2026-04-27 01:40:00,79051.26
2026-04-27 01:45:00,79330.12
2026-04-27 01:50:00,79230
2026-04-27 01:55:00,79283.66
2026-04-27 02:00:00,79196.41
2026-04-27 02:05:00,79140.93
2026-04-27 02:10:00,79184
2026-04-27 02:15:00,79173.03
2026-04-27 02:20:00,79101
2026-04-27 02:25:00,79123.48
2026-04-27 02:30:00,79076.18
2026-04-27 02:35:00,79071.22
2026-04-27 02:40:00,79070.13
2026-04-27 02:45:00,79094.64
2026-04-27 02:50:00,79198.65
2026-04-27 02:55:00,79130.01
2026-04-27 03:00:00,79145.21
2026-04-27 03:05:00,79198.99
2026-04-27 03:10:00,79209.04
2026-04-27 03:15:00,79240.15
2026-04-27 03:20:00,79249.24
2026-04-27 03:25:00,79246.9
2026-04-27 03:30:00,79247.5
2026-04-27 03:35:00,79200
2026-04-27 03:40:00,79237.1
2026-04-27 03:45:00,79212
2026-04-27 03:50:00,79150
2026-04-27 03:55:00,79105.49
2026-04-27 04:00:00,79124.96
2026-04-27 04:05:00,79089.26
2026-04-27 04:10:00,79057.82
2026-04-27 04:15:00,79039.42
2026-04-27 04:20:00,79055.65
2026-04-27 04:25:00,79118.22
2026-04-27 04:30:00,79028.6
2026-04-27 04:35:00,79100
2026-04-27 04:40:00,79072.73
2026-04-27 04:45:00,78986.74
2026-04-27 04:50:00,78994.12
2026-04-27 04:55:00,78924.22
2026-04-27 05:00:00,78766.67
2026-04-27 05:05:00,78722.43
2026-04-27 05:10:00,78406.39
2026-04-27 05:15:00,78024.64
2026-04-27 05:20:00,77985.57
2026-04-27 05:25:00,77835.63
2026-04-27 05:30:00,77868.78
2026-04-27 05:35:00,77744.43
2026-04-27 05:40:00,77804.13
2026-04-27 05:45:00,77789.08
2026-04-27 05:50:00,77817.93
2026-04-27 05:55:00,77785.54
2026-04-27 06:00:00,77749.45
2026-04-27 06:05:00,77779.2
2026-04-27 06:10:00,77737.47
2026-04-27 06:15:00,77853.99
2026-04-27 06:20:00,77843.85
2026-04-27 06:25:00,77725.14
2026-04-27 06:30:00,77611.85
2026-04-27 06:35:00,77596.18
2026-04-27 06:40:00,77618.1
2026-04-27 06:45:00,77711.02
2026-04-27 06:50:00,77718.3
2026-04-27 06:55:00,77700.12
2026-04-27 07:00:00,77671.31
2026-04-27 07:05:00,77609.38
2026-04-27 07:10:00,77647.68
2026-04-27 07:15:00,77686.36
2026-04-27 07:20:00,77699.24
2026-04-27 07:25:00,77690.95
2026-04-27 07:30:00,77611.21
2026-04-27 07:35:00,77652.42
2026-04-27 07:40:00,77679.41
2026-04-27 07:45:00,77689
2026-04-27 07:50:00,77685.07
2026-04-27 07:55:00,77606.6
2026-04-27 08:00:00,77702.91
2026-04-27 08:05:00,77620
2026-04-27 08:10:00,77632.09
2026-04-27 08:15:00,77660.32
2026-04-27 08:20:00,77658.08
2026-04-27 08:25:00,77572.38
2026-04-27 08:30:00,77611.09
2026-04-27 08:35:00,77634.6
2026-04-27 08:40:00,77617.13
2026-04-27 08:45:00,77735.5
2026-04-27 08:50:00,77764.02
2026-04-27 08:55:00,77804.34
2026-04-27 09:00:00,77828.64
2026-04-27 09:05:00,77800
2026-04-27 09:10:00,77857.61
2026-04-27 09:15:00,77763.88
2026-04-27 09:20:00,77707.45
2026-04-27 09:25:00,77775.96
2026-04-27 09:30:00,77922.34
2026-04-27 09:35:00,77904.95
2026-04-27 09:40:00,77943.44
2026-04-27 09:45:00,77898.84
2026-04-27 09:50:00,77979.99
2026-04-27 09:55:00,77900.01
2026-04-27 10:00:00,77862.23
2026-04-27 10:05:00,77827.89
2026-04-27 10:10:00,77814.84
2026-04-27 10:15:00,77831.76
2026-04-27 10:20:00,77800
2026-04-27 10:25:00,77809.43
2026-04-27 10:30:00,77825.4
2026-04-27 10:35:00,77882.64
2026-04-27 10:40:00,77874.65
2026-04-27 10:45:00,77851.07
2026-04-27 10:50:00,77851.4
2026-04-27 10:55:00,77850.01
2026-04-27 11:00:00,77800.01
2026-04-27 11:05:00,77754.82
2026-04-27 11:10:00,77783.21
2026-04-27 11:15:00,77790.37
2026-04-27 11:20:00,77846.19
2026-04-27 11:25:00,77860
2026-04-27 11:30:00,77839.49
2026-04-27 11:35:00,77792.73
2026-04-27 11:40:00,77803.1
2026-04-27 11:45:00,77799.04
2026-04-27 11:50:00,77818
2026-04-27 11:55:00,77844.26
2026-04-27 12:00:00,77741.23
2026-04-27 12:05:00,77778.9
2026-04-27 12:10:00,77825
2026-04-27 12:15:00,77823.42
2026-04-27 12:20:00,77762.68
2026-04-27 12:25:00,77743.36
2026-04-27 12:30:00,77731.74
2026-04-27 12:35:00,77660.01
2026-04-27 12:40:00,77737.99
2026-04-27 12:45:00,77771.87
2026-04-27 12:50:00,77682.7
2026-04-27 12:55:00,77667.36
2026-04-27 13:00:00,77659.57
2026-04-27 13:05:00,77750.83
2026-04-27 13:10:00,77717.42
2026-04-27 13:15:00,77755
2026-04-27 13:20:00,77790.46
2026-04-27 13:25:00,77712.69
2026-04-27 13:30:00,77736.43
2026-04-27 13:35:00,77841.16
2026-04-27 13:40:00,77854.21
2026-04-27 13:45:00,77646.98
2026-04-27 13:50:00,77721.3
2026-04-27 13:55:00,77746.74
2026-04-27 14:00:00,77719.08
2026-04-27 14:05:00,77820.5
2026-04-27 14:10:00,77855.23
2026-04-27 14:15:00,77897.76
2026-04-27 14:20:00,77905
2026-04-27 14:25:00,77881.23
2026-04-27 14:30:00,77948.64
2026-04-27 14:35:00,78134.44
2026-04-27 14:40:00,78178.37
2026-04-27 14:45:00,78217.56
2026-04-27 14:50:00,77934.42
2026-04-27 14:55:00,77815.25
2026-04-27 15:00:00,77356.64
2026-04-27 15:05:00,77450
2026-04-27 15:10:00,77375.62
2026-04-27 15:15:00,76983.1
2026-04-27 15:20:00,76625.29
2026-04-27 15:25:00,76855.08
2026-04-27 15:30:00,77054.23
2026-04-27 15:35:00,77044.07
2026-04-27 15:40:00,77056.82
2026-04-27 15:45:00,76814.06
2026-04-27 15:50:00,76848.96
2026-04-27 15:55:00,76793.09
2026-04-27 16:00:00,76768.44
2026-04-27 16:05:00,76747.59
2026-04-27 16:10:00,76770.98
2026-04-27 16:15:00,76831.42
2026-04-27 16:20:00,76729.01
2026-04-27 16:25:00,76745.82
2026-04-27 16:30:00,76769.73
2026-04-27 16:35:00,76712
2026-04-27 16:40:00,76597.43
2026-04-27 16:45:00,76612.12
2026-04-27 16:50:00,76663.06
2026-04-27 16:55:00,76618.59
2026-04-27 17:00:00,76789.94
2026-04-27 17:05:00,76687.51
2026-04-27 17:10:00,76699.88
2026-04-27 17:15:00,76682.99
2026-04-27 17:20:00,76780.38
2026-04-27 17:25:00,76832.66
2026-04-27 17:30:00,76919.89
2026-04-27 17:35:00,76845.59
2026-04-27 17:40:00,76867.32
2026-04-27 17:45:00,76813.53
2026-04-27 17:50:00,76763.71
2026-04-27 17:55:00,76743.24
2026-04-27 18:00:00,76770.26
2026-04-27 18:05:00,76676.44
2026-04-27 18:10:00,76750.66
2026-04-27 18:15:00,76780.82
2026-04-27 18:20:00,76783.13
2026-04-27 18:25:00,76694.97
2026-04-27 18:30:00,76721.67
2026-04-27 18:35:00,76724
2026-04-27 18:40:00,76767.7
2026-04-27 18:45:00,76844.39
2026-04-27 18:50:00,76850.84
2026-04-27 18:55:00,76834.06
2026-04-27 19:00:00,76804.72
2026-04-27 19:05:00,76790.83
2026-04-27 19:10:00,76879.77
2026-04-27 19:15:00,76804.73
2026-04-27 19:20:00,76763.71
2026-04-27 19:25:00,76623.66
2026-04-27 19:30:00,76579.51
2026-04-27 19:35:00,76587.57
2026-04-27 19:40:00,76782.18
2026-04-27 19:45:00,76795.57
2026-04-27 19:50:00,76845.36
2026-04-27 19:55:00,76878.07
2026-04-27 20:00:00,76934.8
2026-04-27 20:05:00,76911.92
2026-04-27 20:10:00,76895.84
2026-04-27 20:15:00,76946.69
2026-04-27 20:20:00,76982.46
2026-04-27 20:25:00,76994.26
2026-04-27 20:30:00,77006.4
2026-04-27 20:35:00,77011.56
2026-04-27 20:40:00,76992.95
2026-04-27 20:45:00,76964.21
2026-04-27 20:50:00,76960.67
2026-04-27 20:55:00,76960.43
2026-04-27 21:00:00,76919.4
2026-04-27 21:05:00,76919.15
2026-04-27 21:10:00,76885.37
2026-04-27 21:15:00,76869.1
2026-04-27 21:20:00,76862.25
2026-04-27 21:25:00,76913.92
2026-04-27 21:30:00,76949.97
2026-04-27 21:35:00,76934.83
2026-04-27 21:40:00,76897.52
2026-04-27 21:45:00,76913.48
2026-04-27 21:50:00,76847.67
2026-04-27 21:55:00,76786.81
2026-04-27 22:00:00,76798.8
2026-04-27 22:05:00,76871.51
2026-04-27 22:10:00,76857.32
2026-04-27 22:15:00,76850.88
2026-04-27 22:20:00,76862.65
2026-04-27 22:25:00,76971.44
2026-04-27 22:30:00,76961.08
2026-04-27 22:35:00,76962
2026-04-27 22:40:00,77005.82
2026-04-27 22:45:00,77069.36
2026-04-27 22:50:00,77076.63
2026-04-27 22:55:00,77066.42
2026-04-27 23:00:00,77067.21
2026-04-27 23:05:00,77026.67
2026-04-27 23:10:00,77039.04
2026-04-27 23:15:00,77137.39
2026-04-27 23:20:00,77142.59
2026-04-27 23:25:00,77137.15
2026-04-27 23:30:00,77226.43
2026-04-27 23:35:00,77220.04
2026-04-27 23:40:00,77305.7
2026-04-27 23:45:00,77345.67
2026-04-27 23:50:00,77445.58
2026-04-27 23:55:00,77371.32
2026-04-28 00:00:00,77293.54
2026-04-28 00:05:00,77357.43
2026-04-28 00:10:00,77326.88
2026-04-28 00:15:00,77277.18
2026-04-28 00:20:00,77258.74
2026-04-28 00:25:00,77233.5
2026-04-28 00:30:00,77225.89
2026-04-28 00:35:00,77369.52
2026-04-28 00:40:00,77400.92
2026-04-28 00:45:00,77402.37
2026-04-28 00:50:00,77406.52
2026-04-28 00:55:00,77379.62
2026-04-28 01:00:00,77371.24
2026-04-28 01:05:00,77357.48
2026-04-28 01:10:00,77344.75
2026-04-28 01:15:00,77230.01
2026-04-28 01:20:00,77221.35
2026-04-28 01:25:00,77235.84
2026-04-28 01:30:00,77117.21
2026-04-28 01:35:00,77193.85
2026-04-28 01:40:00,77105
2026-04-28 01:45:00,77108.65
2026-04-28 01:50:00,77123.05
2026-04-28 01:55:00,77084.68
2026-04-28 02:00:00,77193.1
2026-04-28 02:05:00,77116.12
2026-04-28 02:10:00,77159.77
2026-04-28 02:15:00,77200.02
2026-04-28 02:20:00,77144.03
2026-04-28 02:25:00,77005.07
2026-04-28 02:30:00,76960.75
2026-04-28 02:35:00,76706.91
2026-04-28 02:40:00,76707.6
2026-04-28 02:45:00,76698.8
2026-04-28 02:50:00,76841.2
2026-04-28 02:55:00,76890.93
2026-04-28 03:00:00,76812.41
2026-04-28 03:05:00,76763.72
2026-04-28 03:10:00,76765.49
2026-04-28 03:15:00,76728.99
2026-04-28 03:20:00,76701.35
2026-04-28 03:25:00,76763.72
2026-04-28 03:30:00,76817.05
2026-04-28 03:35:00,76809.63
2026-04-28 03:40:00,76800.43
2026-04-28 03:45:00,76832.44
2026-04-28 03:50:00,76814.01
2026-04-28 03:55:00,76815.18
2026-04-28 04:00:00,76790.93
2026-04-28 04:05:00,76830.42
2026-04-28 04:10:00,76877.1
2026-04-28 04:15:00,76817.61
2026-04-28 04:20:00,76752.67
2026-04-28 04:25:00,76797.41
2026-04-28 04:30:00,76807.68
2026-04-28 04:35:00,76781.58
2026-04-28 04:40:00,76829.76
2026-04-28 04:45:00,76949.99
2026-04-28 04:50:00,76912.45
2026-04-28 04:55:00,76888.08
2026-04-28 05:00:00,76964.07
2026-04-28 05:05:00,76980.25
2026-04-28 05:10:00,76963.82
2026-04-28 05:15:00,76963.26
2026-04-28 05:20:00,77000
2026-04-28 05:25:00,77063.45
2026-04-28 05:30:00,76985.2
2026-04-28 05:35:00,76872.99
2026-04-28 05:40:00,76865.14
2026-04-28 05:45:00,76896.89
2026-04-28 05:50:00,76941.17
2026-04-28 05:55:00,76885.98
2026-04-28 06:00:00,76985.21
2026-04-28 06:05:00,77010.34
2026-04-28 06:10:00,76999.62
2026-04-28 06:15:00,76964.22
2026-04-28 06:20:00,76855.96
2026-04-28 06:25:00,76905.63
2026-04-28 06:30:00,76920.41
2026-04-28 06:35:00,76795.71
2026-04-28 06:40:00,76602.16
2026-04-28 06:45:00,76685.62
2026-04-28 06:50:00,76715.43
2026-04-28 06:55:00,76720
2026-04-28 07:00:00,76672.88
2026-04-28 07:05:00,76605.11
2026-04-28 07:10:00,76557.65
2026-04-28 07:15:00,76495.2
2026-04-28 07:20:00,76641.86
2026-04-28 07:25:00,76642.43
2026-04-28 07:30:00,76709.93
2026-04-28 07:35:00,76831.99
2026-04-28 07:40:00,76858.01
2026-04-28 07:45:00,76777.4
2026-04-28 07:50:00,76914.5
2026-04-28 07:55:00,76879.28
2026-04-28 08:00:00,76804.07
2026-04-28 08:05:00,76801.39
